cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2313708,Umari,0  ,NE,CE,M,2021,7736,07520372000198
2313757,Umirim,0  ,NE,CE,M,2021,19903,06582464000130
2313807,Uruburetama,0  ,NE,CE,M,2021,22040,07623069000110
2313906,Uruoca,0  ,NE,CE,M,2021,13915,07667926000184
2313955,Varjota,0  ,NE,CE,M,2021,18471,07673114000141
2314003,Várzea Alegre,0  ,NE,CE,M,2021,40903,07539273000158
2314102,Viçosa do Ceará,0  ,NE,CE,M,2021,61410,10462497000113
2400109,Acari,0  ,NE,RN,M,2021,11121,08097008000120
2400208,Açu,0  ,NE,RN,M,2021,58384,08294662000123
2400307,Afonso Bezerra,0  ,NE,RN,M,2021,11029,08294688000171
2400406,Água Nova,0  ,NE,RN,M,2021,3272,08357626000161
2400505,Alexandria,0  ,NE,RN,M,2021,13553,08148462000162
2400604,Almino Afonso,0  ,NE,RN,M,2021,4710,08348997000187
2400703,Alto do Rodrigues,0  ,NE,RN,M,2021,14728,08184111000107
2400802,Angicos,0  ,NE,RN,M,2021,11705,08085409000160
2400901,Antônio Martins,0  ,NE,RN,M,2021,7154,08348989000130
2401008,Apodi,0  ,NE,RN,M,2021,35874,08349011000193
2401107,Areia Branca,0  ,NE,RN,M,2021,27967,08077265000108
2401206,Arês,0  ,NE,RN,M,2021,14417,08161234000122
2401305,Augusto Severo,0  ,NE,RN,M,2021,9670,08084014000142
2401404,Baía Formosa,0  ,NE,RN,M,2021,9322,08161341000150
2401453,Baraúna,0  ,NE,RN,M,2021,28747,08546103000163
2401503,Barcelona,0  ,NE,RN,M,2021,3994,08002180000152
2401602,Bento Fernandes,0  ,NE,RN,M,2021,5525,08110884000149
2401651,Bodó,0  ,NE,RN,M,2021,2197,01612374000120
2401701,Bom Jesus,0  ,NE,RN,M,2021,10267,08002404000126
2401800,Brejinho,0  ,NE,RN,M,2021,12787,08161614000167
2401859,Caiçara do Norte,0  ,NE,RN,M,2021,6561,01612375000175
2401909,Caiçara do Rio do Vento,0  ,NE,RN,M,2021,3715,08351819000105
2402006,Caicó,0  ,NE,RN,M,2021,68343,08096570000139
2402105,Campo Redondo,0  ,NE,RN,M,2021,11291,08358723000179
2402204,Canguaretama,0  ,NE,RN,M,2021,34548,08365017000154
2402303,Caraúbas,0  ,NE,RN,M,2021,20541,08349102000129
2402402,Carnaúba dos Dantas,0  ,NE,RN,M,2021,8239,08088254000115
2402501,Carnaubais,0  ,NE,RN,M,2021,10867,08294670000170
2402600,Ceará-Mirim,0  ,NE,RN,M,2021,73886,08004061000139
2402709,Cerro Corá,0  ,NE,RN,M,2021,11181,08173502000126
2402808,Coronel Ezequiel,0  ,NE,RN,M,2021,5504,08158669000118
2402907,Coronel João Pessoa,0  ,NE,RN,M,2021,4915,08355471000124
2403004,Cruzeta,0  ,NE,RN,M,2021,7983,08106510000150
2403103,Currais Novos,0  ,NE,RN,M,2021,44905,08109126000100
2403202,Doutor Severiano,0  ,NE,RN,M,2021,7072,08355489000126
2403251,Parnamirim,0  ,NE,RN,M,2021,267036,08170862000174
2403301,Encanto,0  ,NE,RN,M,2021,5668,08355760000123
2403400,Equador,0  ,NE,RN,M,2021,6054,08086225000114
2403509,Espírito Santo,0  ,NE,RN,M,2021,10484,08362287000101
2403608,Extremoz,0  ,NE,RN,M,2021,28936,08204497000171
2403707,Felipe Guerra,0  ,NE,RN,M,2021,5997,08349086000174
2403756,Fernando Pedroza,0  ,NE,RN,M,2021,3067,01612369000118
2403806,Florânia,0  ,NE,RN,M,2021,9786,08181562000190
2403905,Francisco Dantas,0  ,NE,RN,M,2021,2813,08148439000178
2404002,Frutuoso Gomes,0  ,NE,RN,M,2021,4041,08349052000180
2404101,Galinhos,0  ,NE,RN,M,2021,2845,08110991000177
2404200,Goianinha,0  ,NE,RN,M,2021,26669,08162687000173
2404309,Governador Dix-Sept Rosado,0  ,NE,RN,M,2021,13076,08349094000110
2404408,Grossos,0  ,NE,RN,M,2021,10463,08077273000146
2404507,Guamaré,0  ,NE,RN,M,2021,15963,08184442000147
2404606,Ielmo Marinho,0  ,NE,RN,M,2021,13901,08004525000107
2404705,Ipanguaçu,0  ,NE,RN,M,2021,15626,08085318000124
2404804,Ipueira,0  ,NE,RN,M,2021,2253,08094708000160
2404853,Itajá,0  ,NE,RN,M,2021,7595,01612395000146
2404903,Itaú,0  ,NE,RN,M,2021,5897,08148553000106
2405009,Jaçanã,0  ,NE,RN,M,2021,9238,08158800000147
2405108,Jandaíra,0  ,NE,RN,M,2021,6893,08309239000150
2405207,Janduís,0  ,NE,RN,M,2021,5248,08349003000147
2405306,Januário Cicco,0  ,NE,RN,M,2021,10275,08142655000106
2405405,Japi,0  ,NE,RN,M,2021,4995,08159071000143
2405504,Jardim de Angicos,0  ,NE,RN,M,2021,2606,08111338000122
2405603,Jardim de Piranhas,0  ,NE,RN,M,2021,14942,08096604000195
2405702,Jardim do Seridó,0  ,NE,RN,M,2021,12396,08086662000138
2405801,João Câmara,0  ,NE,RN,M,2021,35160,08309536000103
2405900,João Dias,0  ,NE,RN,M,2021,2654,08148470000109
2406007,José da Penha,0  ,NE,RN,M,2021,5946,08357642000154
2406106,Jucurutu,0  ,NE,RN,M,2021,18315,08095283000104
2406155,Jundiá,0  ,NE,RN,M,2021,3922,04214217000155
2406205,Lagoa d'Anta,0  ,NE,RN,M,2021,6811,08142887000164
2406304,Lagoa de Pedras,0  ,NE,RN,M,2021,7584,08143026000109
2406403,Lagoa de Velhos,0  ,NE,RN,M,2021,2732,08159162000189
2406502,Lagoa Nova,0  ,NE,RN,M,2021,15749,08182313000110
2406601,Lagoa Salgada,0  ,NE,RN,M,2021,8297,08162869000144
2406700,Lajes,0  ,NE,RN,M,2021,11344,08113466000105
2406809,Lajes Pintadas,0  ,NE,RN,M,2021,4763,08159394000137
2406908,Lucrécia,0  ,NE,RN,M,2021,4025,08349045000188
2407005,Luís Gomes,0  ,NE,RN,M,2021,10146,08357600000113
2407104,Macaíba,0  ,NE,RN,M,2021,81821,08234148000100
2407203,Macau,0  ,NE,RN,M,2021,32039,08184434000109
2407252,Major Sales,0  ,NE,RN,M,2021,4062,01612383000111
2407302,Marcelino Vieira,0  ,NE,RN,M,2021,8336,08357618000115
2407401,Martins,0  ,NE,RN,M,2021,8758,08153462000150
2407500,Maxaranguape,0  ,NE,RN,M,2021,12544,08170540000125
2407609,Messias Targino,0  ,NE,RN,M,2021,4634,08349060000126
2407708,Montanhas,0  ,NE,RN,M,2021,11208,08354383000108
2407807,Monte Alegre,0  ,NE,RN,M,2021,22576,08365900000144
2407906,Monte das Gameleiras,0  ,NE,RN,M,2021,2084,08196941000154
2408003,Mossoró,0  ,NE,RN,M,2021,300618,08348971000139
2408102,Natal,1  ,NE,RN,M,2021,890480,08241747000143
2408201,Nísia Floresta,0  ,NE,RN,M,2021,27938,08167306000149
2408300,Nova Cruz,0  ,NE,RN,M,2021,37450,08144784000133
2408409,Olho-d'Água do Borges,0  ,NE,RN,M,2021,4244,08349029000195
2408508,Ouro Branco,0  ,NE,RN,M,2021,4813,08095473000121
2408607,Paraná,0  ,NE,RN,M,2021,4276,08148454000116
2408706,Paraú,0  ,NE,RN,M,2021,3750,08084691000160
2408805,Parazinho,0  ,NE,RN,M,2021,5272,08113631000129
2408904,Parelhas,0  ,NE,RN,M,2021,21545,08087561000181
2408953,Rio do Fogo,0  ,NE,RN,M,2021,10905,01612393000157
2409100,Passa e Fica,0  ,NE,RN,M,2021,13474,08144982000105
2409209,Passagem,0  ,NE,RN,M,2021,3102,08145153000139
2409308,Patu,0  ,NE,RN,M,2021,12809,08349078000128
2409332,Santa Maria,0  ,NE,RN,M,2021,5621,01612438000193
2409407,Pau dos Ferros,0  ,NE,RN,M,2021,30600,08148421000176
2409506,Pedra Grande,0  ,NE,RN,M,2021,3199,08113896000127
2409605,Pedra Preta,0  ,NE,RN,M,2021,2438,08113995000109
2409704,Pedro Avelino,0  ,NE,RN,M,2021,6653,08294654000187
2409803,Pedro Velho,0  ,NE,RN,M,2021,14844,08354896000119
2409902,Pendências,0  ,NE,RN,M,2021,15272,08122657000133
2410009,Pilões,0  ,NE,RN,M,2021,3869,08148488000100
2410108,Poço Branco,0  ,NE,RN,M,2021,15531,08311904000140
2410207,Portalegre,0  ,NE,RN,M,2021,7906,08358053000190
2410256,Porto do Mangue,0  ,NE,RN,M,2021,6522,01612371000197
2410306,Serra Caiada,0  ,NE,RN,M,2021,10522,08078412000156
2410405,Pureza,0  ,NE,RN,M,2021,9724,08290223000142
2410504,Rafael Fernandes,0  ,NE,RN,M,2021,5128,08357675000102
2410603,Rafael Godeiro,0  ,NE,RN,M,2021,3208,08349037000131
2410702,Riacho da Cruz,0  ,NE,RN,M,2021,3614,08153454000104
2410801,Riacho de Santana,0  ,NE,RN,M,2021,4199,08357634000108
2410900,Riachuelo,0  ,NE,RN,M,2021,8220,08364655000150
2411007,Rodolfo Fernandes,0  ,NE,RN,M,2021,4462,08153819000109
2411056,Tibau,0  ,NE,RN,M,2021,4140,01622882000190
2411106,Ruy Barbosa,0  ,NE,RN,M,2021,3592,08078958000107
2411205,Santa Cruz,0  ,NE,RN,M,2021,39988,08358889000195
2411403,Santana do Matos,0  ,NE,RN,M,2021,11956,08110439000189
2411429,Santana do Seridó,0  ,NE,RN,M,2021,2689,08088247000113
2411502,Santo Antônio,0  ,NE,RN,M,2021,24280,08144800000198
2411601,São Bento do Norte,0  ,NE,RN,M,2021,2717,08114514000180
2411700,São Bento do Trairí,0  ,NE,RN,M,2021,4495,08160467000100
2411809,São Fernando,0  ,NE,RN,M,2021,3595,08096612000131
2411908,São Francisco do Oeste,0  ,NE,RN,M,2021,4255,08154015000116
2412005,São Gonçalo do Amarante,0  ,NE,RN,M,2021,103672,08079402000135
2412104,São João do Sabugi,0  ,NE,RN,M,2021,6207,08095960000194
2412203,São José de Mipibu,0  ,NE,RN,M,2021,44236,08365850000103
2412302,São José do Campestre,0  ,NE,RN,M,2021,12879,08146425000115
2412401,São José do Seridó,0  ,NE,RN,M,2021,4665,08096083000176
2412500,São Miguel,0  ,NE,RN,M,2021,23655,08355463000188
2412559,São Miguel do Gostoso,0  ,NE,RN,M,2021,10362,01612396000190
2412609,São Paulo do Potengi,0  ,NE,RN,M,2021,17720,08079774000161
2412708,São Pedro,0  ,NE,RN,M,2021,5930,08079915000146
2412807,São Rafael,0  ,NE,RN,M,2021,8192,08085417000106
2412906,São Tomé,0  ,NE,RN,M,2021,11053,08080210000149
2413003,São Vicente,0  ,NE,RN,M,2021,6450,08308470000129
2413102,Senador Elói de Souza,0  ,NE,RN,M,2021,6127,08449571000110
2413201,Senador Georgino Avelino,0  ,NE,RN,M,2021,4484,08168478000137
2413300,Serra de São Bento,0  ,NE,RN,M,2021,5751,08146680000168
2413359,Serra do Mel,0  ,NE,RN,M,2021,12083,12755971000120
2413409,Serra Negra do Norte,0  ,NE,RN,M,2021,8092,08096372000175
2413508,Serrinha,0  ,NE,RN,M,2021,6178,08144792000180
2413557,Serrinha dos Pintos,0  ,NE,RN,M,2021,4816,01613858000194
2413607,Severiano Melo,0  ,NE,RN,M,2021,2088,08358046000199
2413706,Sítio Novo,0  ,NE,RN,M,2021,5561,08160756000100
2413805,Taboleiro Grande,0  ,NE,RN,M,2021,2586,08157810000168
2413904,Taipu,0  ,NE,RN,M,2021,12297,08114753000130
2414001,Tangará,0  ,NE,RN,M,2021,15869,08159089000145
2414100,Tenente Ananias,0  ,NE,RN,M,2021,10855,08357667000158
2414159,Tenente Laurentino Cruz,0  ,NE,RN,M,2021,6019,01612382000177
2414209,Tibau do Sul,0  ,NE,RN,M,2021,14440,08168775000182
2414308,Timbaúba dos Batistas,0  ,NE,RN,M,2021,2421,08096596000187
2414407,Touros,0  ,NE,RN,M,2021,33503,08234155000102
2414456,Triunfo Potiguar,0  ,NE,RN,M,2021,3216,01612376000110
2414506,Umarizal,0  ,NE,RN,M,2021,10520,08348963000192
2414605,Upanema,0  ,NE,RN,M,2021,14800,08085771000130
2414704,Várzea,0  ,NE,RN,M,2021,5515,08168940000104
2414753,Venha-Ver,0  ,NE,RN,M,2021,4205,01612380000188
2414803,Vera Cruz,0  ,NE,RN,M,2021,12637,08362915000159
2414902,Viçosa,0  ,NE,RN,M,2021,1725,08158198000148
2500106,Água Branca,0  ,NE,PB,M,2021,10306,09145368000112
2500205,Aguiar,0  ,NE,PB,M,2021,5630,08939944000130
2500304,Alagoa Grande,0  ,NE,PB,M,2021,28439,08753204000105
2500403,Alagoa Nova,0  ,NE,PB,M,2021,20921,08700684000146
2500502,Alagoinha,0  ,NE,PB,M,2021,14560,08926263000138
2500536,Alcantil,0  ,NE,PB,M,2021,5509,01612470000179
2500577,Algodão de Jandaíra,0  ,NE,PB,M,2021,2577,01612471000113
2500601,Alhandra,0  ,NE,PB,M,2021,19727,08778318000100
2500700,São João do Rio do Peixe,0  ,NE,PB,M,2021,18026,08924029000171
2500734,Amparo,0  ,NE,PB,M,2021,2251,01612473000102
2500775,Aparecida,0  ,NE,PB,M,2021,8416,01613168000135
2500809,Araçagi,0  ,NE,PB,M,2021,16921,08778029000100
2500908,Arara,0  ,NE,PB,M,2021,13542,08778755000123
2501005,Araruna,0  ,NE,PB,M,2021,20463,08927105000100
2501104,Areia,0  ,NE,PB,M,2021,22656,08754111000103
2501153,Areia de Baraúnas,0  ,NE,PB,M,2021,2116,01612685000190
2501203,Areial,0  ,NE,PB,M,2021,7027,08701062000132
2501302,Aroeiras,0  ,NE,PB,M,2021,19116,08865636000108
2501351,Assunção,0  ,NE,PB,M,2021,4029,01612635000102
2501401,Baía da Traição,0  ,NE,PB,M,2021,9096,08894859000101
2501500,Bananeiras,0  ,NE,PB,M,2021,21269,08927915000159
2501534,Baraúna,0  ,NE,PB,M,2021,4964,01612512000171
2501575,Barra de Santana,0  ,NE,PB,M,2021,8349,01612535000186
2501609,Barra de Santa Rosa,0  ,NE,PB,M,2021,15497,08993925000192
2501708,Barra de São Miguel,0  ,NE,PB,M,2021,6065,08701708000181
2501807,Bayeux,0  ,NE,PB,M,2021,97203,08924581000160
2501906,Belém,0  ,NE,PB,M,2021,17705,08928517000157
2502003,Belém do Brejo do Cruz,0  ,NE,PB,M,2021,7349,08920126000196
2502052,Bernardino Batista,0  ,NE,PB,M,2021,3536,01621539000120
2502102,Boa Ventura,0  ,NE,PB,M,2021,5307,08940702000167
2502151,Boa Vista,0  ,NE,PB,M,2021,7136,01612538000110
2502201,Bom Jesus,0  ,NE,PB,M,2021,2575,08923989000117
2502300,Bom Sucesso,0  ,NE,PB,M,2021,4956,08920571000156
2502409,Bonito de Santa Fé,0  ,NE,PB,M,2021,12022,08924037000118
2502508,Boqueirão,0  ,NE,PB,M,2021,17870,08702573000179
2502607,Igaracy,0  ,NE,PB,M,2021,6105,08885139000171
2502706,Borborema,0  ,NE,PB,M,2021,5287,09070400000148
2603405,Calumbi,0  ,NE,PE,M,2021,5747,10279107000174
2603454,Camaragibe,0  ,NE,PE,M,2021,158899,08260663000157
2603504,Camocim de São Félix,0  ,NE,PE,M,2021,18900,10766129000169
2603603,Camutanga,0  ,NE,PE,M,2021,8572,11362779000101
2603702,Canhotinho,0  ,NE,PE,M,2021,24773,10132777000163
2603801,Capoeiras,0  ,NE,PE,M,2021,20048,11256088000123
2603900,Carnaíba,0  ,NE,PE,M,2021,19609,11367414000170
2603926,Carnaubeira da Penha,0  ,NE,PE,M,2021,13025,35444991000186
2604007,Carpina,0  ,NE,PE,M,2021,84395,11097342000198
2604106,Caruaru,0  ,NE,PE,M,2021,365278,10091536000113
2604155,Casinhas,0  ,NE,PE,M,2021,14368,01618704000195
2604205,Catende,0  ,NE,PE,M,2021,43340,10186138000180
2604304,Cedro,0  ,NE,PE,M,2021,11891,11361219000132
2604403,Chã de Alegria,0  ,NE,PE,M,2021,13556,11049798000182
2604502,Chã Grande,0  ,NE,PE,M,2021,21815,11049806000190
2604601,Condado,0  ,NE,PE,M,2021,26590,10150068000100
2604700,Correntes,0  ,NE,PE,M,2021,18268,11286358000149
2604809,Cortês,0  ,NE,PE,M,2021,12560,10273548000169
2604908,Cumaru,0  ,NE,PE,M,2021,10192,11097391000120
2605004,Cupira,0  ,NE,PE,M,2021,24173,10191799000102
2605103,Custódia,0  ,NE,PE,M,2021,37375,11358165000156
2605152,Dormentes,0  ,NE,PE,M,2021,19079,35667377000183
2605202,Escada,0  ,NE,PE,M,2021,69292,11294303000180
2605301,Exu,0  ,NE,PE,M,2021,31766,11040870000100
2605400,Feira Nova,0  ,NE,PE,M,2021,22247,11097243000106
2605509,Ferreiros,0  ,NE,PE,M,2021,12170,11361870000102
2605608,Flores,0  ,NE,PE,M,2021,22618,10347466000111
2605707,Floresta,0  ,NE,PE,M,2021,33184,10113736000120
2605806,Frei Miguelinho,0  ,NE,PE,M,2021,15546,11361854000110
2605905,Gameleira,0  ,NE,PE,M,2021,31318,11343902000147
2606002,Garanhuns,0  ,NE,PE,M,2021,140577,11303906000100
2606101,Glória do Goitá,0  ,NE,PE,M,2021,30751,11049814000137
2606200,Goiana,0  ,NE,PE,M,2021,80055,10150043000107
2606309,Granito,0  ,NE,PE,M,2021,7537,11040888000102
2606408,Gravatá,0  ,NE,PE,M,2021,84699,11049830000120
2606507,Iati,0  ,NE,PE,M,2021,19241,11286374000131
2606606,Ibimirim,0  ,NE,PE,M,2021,29412,10105971000150
2606705,Ibirajuba,0  ,NE,PE,M,2021,7768,11256062000185
2606804,Igarassu,0  ,NE,PE,M,2021,118370,10359560000190
2606903,Iguaracy,0  ,NE,PE,M,2021,12247,11368966000100
2607000,Inajá,0  ,NE,PE,M,2021,23645,10106219000123
2607109,Ingazeira,0  ,NE,PE,M,2021,4543,10347888000197
2607208,Ipojuca,0  ,NE,PE,M,2021,97669,11294386000108
2607307,Ipubi,0  ,NE,PE,M,2021,31187,11040896000159
2607406,Itacuruba,0  ,NE,PE,M,2021,4966,10114502000105
2607505,Itaíba,0  ,NE,PE,M,2021,26308,11286382000188
2607604,Ilha de Itamaracá,0  ,NE,PE,M,2021,26672,09680315000100
2607653,Itambé,0  ,NE,PE,M,2021,36471,10150050000109
2607703,Itapetim,0  ,NE,PE,M,2021,13553,11358157000100
2607752,Itapissuma,0  ,NE,PE,M,2021,26900,08637399000128
2607802,Itaquitinga,0  ,NE,PE,M,2021,17006,10150076000157
2607901,Jaboatão dos Guararapes,0  ,NE,PE,M,2021,706867,10377679000196
2607950,Jaqueira,0  ,NE,PE,M,2021,11644,01613989000171
2608008,Jataúba,0  ,NE,PE,M,2021,17228,10091544000160
2608057,Jatobá,0  ,NE,PE,M,2021,14850,01614878000180
2608107,João Alfredo,0  ,NE,PE,M,2021,33328,11097359000145
2608206,Joaquim Nabuco,0  ,NE,PE,M,2021,16011,10192441000196
2608255,Jucati,0  ,NE,PE,M,2021,11485,35450790000191
2608305,Jupi,0  ,NE,PE,M,2021,14922,10140978000102
2608404,Jurema,0  ,NE,PE,M,2021,15431,10141489000175
2608453,Lagoa do Carro,0  ,NE,PE,M,2021,18252,40893778000191
2608503,Lagoa de Itaenga,0  ,NE,PE,M,2021,21460,11097250000108
2608602,Lagoa do Ouro,0  ,NE,PE,M,2021,13224,11286267000103
2608701,Lagoa dos Gatos,0  ,NE,PE,M,2021,16318,10192854000170
2608750,Lagoa Grande,0  ,NE,PE,M,2021,25849,01613731000175
2608800,Lajedo,0  ,NE,PE,M,2021,40589,10143246000176
2608909,Limoeiro,0  ,NE,PE,M,2021,56198,11097292000149
2609006,Macaparana,0  ,NE,PE,M,2021,25472,11361888000104
2609105,Machados,0  ,NE,PE,M,2021,16321,11097375000138
2609154,Manari,0  ,NE,PE,M,2021,21776,01626099000102
2609204,Maraial,0  ,NE,PE,M,2021,11220,10193332000193
2609303,Mirandiba,0  ,NE,PE,M,2021,15470,11043312000107
2609402,Moreno,0  ,NE,PE,M,2021,63294,11049822000183
2609501,Nazaré da Mata,0  ,NE,PE,M,2021,32573,10166817000198
2609600,Olinda,0  ,NE,PE,M,2021,393115,10404184000109
2609709,Orobó,0  ,NE,PE,M,2021,23935,10294254000113
2609808,Orocó,0  ,NE,PE,M,2021,15152,10114767000103
2609907,Ouricuri,0  ,NE,PE,M,2021,69969,11040904000167
2610004,Palmares,0  ,NE,PE,M,2021,63500,10212447000188
2610103,Palmeirina,0  ,NE,PE,M,2021,7600,10144038000191
2610202,Panelas,0  ,NE,PE,M,2021,26456,10215176000114
2610301,Paranatama,0  ,NE,PE,M,2021,11566,10144426000172
2610400,Parnamirim,0  ,NE,PE,M,2021,22106,11361235000125
2610509,Passira,0  ,NE,PE,M,2021,28894,11097300000157
2610608,Paudalho,0  ,NE,PE,M,2021,56933,11097383000184
2610707,Paulista,0  ,NE,PE,M,2021,334376,10408839000117
2610806,Pedra,0  ,NE,PE,M,2021,22668,10106227000170
2610905,Pesqueira,0  ,NE,PE,M,2021,67735,10264406000135
2611002,Petrolândia,0  ,NE,PE,M,2021,36901,10106235000116
2611101,Petrolina,0  ,NE,PE,M,2021,354317,10358190000177
2611200,Poção,0  ,NE,PE,M,2021,11305,10265429000164
2611309,Pombos,0  ,NE,PE,M,2021,27148,11049848000121
2611408,Primavera,0  ,NE,PE,M,2021,15101,11294378000161
2611507,Quipapá,0  ,NE,PE,M,2021,26175,10145225000190
2611533,Quixaba,0  ,NE,PE,M,2021,6805,35445527000104
2611606,Recife,1  ,NE,PE,M,2021,1653461,10565000000192
2611705,Riacho das Almas,0  ,NE,PE,M,2021,20646,10091551000161
2611804,Ribeirão,0  ,NE,PE,M,2021,47616,11343910000193
2611903,Rio Formoso,0  ,NE,PE,M,2021,23628,10291177000148
2612000,Sairé,0  ,NE,PE,M,2021,9764,10122307000119
2612109,Salgadinho,0  ,NE,PE,M,2021,11068,11097367000191
2612208,Salgueiro,0  ,NE,PE,M,2021,61249,11361243000171
2612307,Saloá,0  ,NE,PE,M,2021,15862,11455714000100
2612406,Sanharó,0  ,NE,PE,M,2021,26890,11044906000124
2612455,Santa Cruz,0  ,NE,PE,M,2021,15558,24301475000186
2612471,Santa Cruz da Baixa Verde,0  ,NE,PE,M,2021,12650,35445485000101
2612505,Santa Cruz do Capibaribe,0  ,NE,PE,M,2021,109897,10091569000163
2612554,Santa Filomena,0  ,NE,PE,M,2021,14562,01613732000110
2612604,Santa Maria da Boa Vista,0  ,NE,PE,M,2021,42100,10358182000120
2612703,Santa Maria do Cambucá,0  ,NE,PE,M,2021,14223,11361730000134
2612802,Santa Terezinha,0  ,NE,PE,M,2021,11865,11358140000152
2612901,São Benedito do Sul,0  ,NE,PE,M,2021,16069,10145803000198
2613008,São Bento do Una,0  ,NE,PE,M,2021,60042,10091577000100
2613107,São Caitano,0  ,NE,PE,M,2021,37368,10091585000156
2613206,São João,0  ,NE,PE,M,2021,22899,10146371000130
2613305,São Joaquim do Monte,0  ,NE,PE,M,2021,21398,10122661000143
2613404,São José da Coroa Grande,0  ,NE,PE,M,2021,21586,10111631000131
2613503,São José do Belmonte,0  ,NE,PE,M,2021,34021,10280055000156
2613602,São José do Egito,0  ,NE,PE,M,2021,34056,11354180000126
2613701,São Lourenço da Mata,0  ,NE,PE,M,2021,114079,11251832000105
2613800,São Vicente Ferrer,0  ,NE,PE,M,2021,18085,11361896000150
2613909,Serra Talhada,0  ,NE,PE,M,2021,86915,10282945000105
2614006,Serrita,0  ,NE,PE,M,2021,19196,11361250000173
2614105,Sertânia,0  ,NE,PE,M,2021,36050,11358116000113
2614204,Sirinhaém,0  ,NE,PE,M,2021,46361,10292209000120
2614303,Moreilândia,0  ,NE,PE,M,2021,11270,11361227000189
2614402,Solidão,0  ,NE,PE,M,2021,6021,10348050000118
2614501,Surubim,0  ,NE,PE,M,2021,65647,11361862000166
2614600,Tabira,0  ,NE,PE,M,2021,28704,10349041000141
2614709,Tacaimbó,0  ,NE,PE,M,2021,12859,10091601000100
2614808,Tacaratu,0  ,NE,PE,M,2021,26106,10106243000162
2614857,Tamandaré,0  ,NE,PE,M,2021,23623,01596018000160
2615003,Taquaritinga do Norte,0  ,NE,PE,M,2021,29127,10091593000100
2615102,Terezinha,0  ,NE,PE,M,2021,7198,11286366000195
2615201,Terra Nova,0  ,NE,PE,M,2021,10206,11361201000130
2615300,Timbaúba,0  ,NE,PE,M,2021,52802,11361904000169
2615409,Toritama,0  ,NE,PE,M,2021,46164,11256054000139
2615508,Tracunhaém,0  ,NE,PE,M,2021,13813,10167310000159
2615607,Trindade,0  ,NE,PE,M,2021,30816,11040912000103
2615706,Triunfo,0  ,NE,PE,M,2021,15243,11350659000194
2615805,Tupanatinga,0  ,NE,PE,M,2021,27551,10106250000164
2615904,Tuparetama,0  ,NE,PE,M,2021,8256,11358124000160
2616001,Venturosa,0  ,NE,PE,M,2021,18661,10106268000166
2616100,Verdejante,0  ,NE,PE,M,2021,9553,11348570000193
2616183,Vertente do Lério,0  ,NE,PE,M,2021,7571,40893646000160
2616209,Vertentes,0  ,NE,PE,M,2021,20954,10296887000160
2616308,Vicência,0  ,NE,PE,M,2021,32772,10168235000140
2616407,Vitória de Santo Antão,0  ,NE,PE,M,2021,139583,11049855000123
2616506,Xexéu,0  ,NE,PE,M,2021,14757,12888517000148
2700102,Água Branca,0  ,NE,AL,M,2021,20230,12350153000148
2700201,Anadia,0  ,NE,AL,M,2021,17526,12227351000119
2700300,Arapiraca,0  ,NE,AL,M,2021,233047,12198693000158
2700409,Atalaia,0  ,NE,AL,M,2021,47365,12200143000126
2700508,Barra de Santo Antônio,0  ,NE,AL,M,2021,16068,12262713000102
2700607,Barra de São Miguel,0  ,NE,AL,M,2021,8378,12263869000108
2700706,Batalha,0  ,NE,AL,M,2021,18338,12250056000183
2700805,Belém,0  ,NE,AL,M,2021,4284,12227641000162
2700904,Belo Monte,0  ,NE,AL,M,2021,6710,12250163000101
2701001,Boca da Mata,0  ,NE,AL,M,2021,27356,12264396000163
2701100,Branquinha,0  ,NE,AL,M,2021,10460,12332995000177
2701209,Cacimbinhas,0  ,NE,AL,M,2021,10889,12227971000158
2701308,Cajueiro,0  ,NE,AL,M,2021,21331,12333738000150
2701357,Campestre,0  ,NE,AL,M,2021,6954,01631604000107
2701407,Campo Alegre,0  ,NE,AL,M,2021,57537,12264628000183
2701506,Campo Grande,0  ,NE,AL,M,2021,9567,12198701000166
2701605,Canapi,0  ,NE,AL,M,2021,17719,12367892000142
2701704,Capela,0  ,NE,AL,M,2021,16979,12333753000106
2701803,Carneiros,0  ,NE,AL,M,2021,9159,12250684000169
2701902,Chã Preta,0  ,NE,AL,M,2021,7311,12334629000157
2702009,Coité do Nóia,0  ,NE,AL,M,2021,10643,12198719000168
2702108,Colônia Leopoldina,0  ,NE,AL,M,2021,21818,12332987000120
